GeneSymbol,Platform,TCGA.05.4390.01,TCGA.05.4417.01,TCGA.05.4433.01,TCGA.44.5644.01,TCGA.44.6145.01
BRD3OS,geneExp,-0.226072859,-0.117362907,-0.123662514,-0.193670757,-0.179103675
BRD4,geneExp,0.174368418,0.006909391,-0.004917812,0.093377253,0.02923073
BRD7,geneExp,-0.071879198,-0.030900643,-0.055243868,-0.105641348,0.006237875
BRD8,geneExp,-0.085159326,-0.100803479,-0.059997467,-0.117920891,-0.131266113
BRD9,geneExp,-0.122739274,-0.093942794,-0.097612833,0.554609237,-0.121298764
BRF1,geneExp,-0.050342774,-0.091960809,-0.109806832,-0.157248407,-0.188465048
BRF2,geneExp,-0.071314083,-0.141662717,-0.136054914,-0.237721401,-0.216328288
BRI3,geneExp,0.106696238,0.095031181,0.083333634,-0.03091577,0.303365431
BRI3BP,geneExp,-0.266984147,-0.165141534,-0.163026379,-0.253744732,-0.236489494
BRIP1,geneExp,-0.290436304,-0.173907971,-0.169330051,-0.280400338,-0.23082625
BRIX1,geneExp,-0.153255337,-0.112771585,-0.119314007,0.476439417,-0.161054861
BRK1,geneExp,0.564860885,0.079708965,0.191322824,0.123926396,0.139324531
BRMS1,geneExp,-0.134182795,-0.041115462,-0.082008653,0.092478755,-0.128661008
BRMS1L,geneExp,-0.199735798,-0.137698759,-0.158376124,-0.260333765,-0.2335446
BROX,geneExp,-0.22531702,-0.101042086,-0.109818198,-0.244472163,-0.150802086
BRPF1,geneExp,-0.191541684,-0.125349515,-0.077461744,-0.178719656,-0.171701788
BRPF3,geneExp,-0.016498201,-0.010852181,0.019263495,-0.052629613,0.030589905
BRSK1,geneExp,-0.297358926,-0.174822737,-0.175427056,-0.274110828,-0.256424174
BRWD1,geneExp,-0.15678729,-0.083194372,-0.033852718,-0.02327849,-0.120279378
BRWD3,geneExp,-0.270092269,-0.150352934,-0.149282307,-0.223495111,-0.23320481
BSCL2,geneExp,0.008170346,-0.014981549,-0.055680995,0.532834008,0.111008221
BSDC1,geneExp,0.044816472,0.031836578,0.06834949,0.285058096,0.145214319
BSG,geneExp,1.791860546,0.774163515,1.44038051,1.9714001,1.17049117
BSN,geneExp,-0.300608311,-0.176576025,-0.173773626,-0.189052453,-0.25755684
BSPRY,geneExp,-0.191117831,-0.065280335,-0.087175598,-0.149069033,-0.109745714
BST1,geneExp,-0.275743377,-0.16422678,-0.157342743,-0.283844604,-0.235809915
BST2,geneExp,0.610069854,0.19092841,-0.085728859,-0.242663186,0.182591837
BTAF1,geneExp,-0.209060143,-0.093714097,-0.075394969,0.075706698,-0.10283654
BTBD1,geneExp,-0.099287117,-0.035779367,0.004796054,-0.00665616,-0.002257018
BTBD10,geneExp,-0.194367238,-0.103547765,-0.076221672,0.846922515,-0.143272215
BTBD11,geneExp,-0.302868771,-0.169486642,-0.173566947,-0.28848689,-0.252120105
BTBD2,geneExp,0.199515898,0.048378465,-0.037469579,0.138452208,-0.039974325
BTBD3,geneExp,-0.226154793,-0.09089359,-0.082938701,0.855757792,-0.193222187
BTBD6,geneExp,0.222685509,-0.001170978,-0.021762053,0.08079821,-0.08324165
BTBD7,geneExp,-0.061142054,-0.076562373,-0.016905132,-0.118819389,-0.13749569
BTBD9,geneExp,0.065866884,0.048454698,-0.041809808,-0.149368533,-0.16218751
BTD,geneExp,-0.241695382,-0.142653703,-0.106603317,-0.268120794,-0.195147696
BTF3,geneExp,1.925368276,0.565293542,0.645910792,0.795707776,0.640409897
BTF3L4,geneExp,-0.132770018,-0.094400165,-0.12179414,-0.096207048,-0.097852857
BTG1,geneExp,0.462434312,0.426860008,0.107204929,0.46445935,0.662270086
BTG2,geneExp,0.191886899,0.411080421,0.083230301,0.148934755,0.007483805
BTG3,geneExp,-0.261474302,-0.103014149,-0.105156578,-0.201631496,-0.103516119
BTK,geneExp,-0.273341654,-0.139223361,-0.135538224,-0.282796356,-0.191523205
BTLA,geneExp,-0.302021087,-0.170630082,-0.17315359,-0.289085889,-0.24555072
BTN2A1,geneExp,-0.210190373,-0.127788871,-0.075601648,-0.130499957,-0.155618125
BTN2A2,geneExp,-0.251584842,-0.141205334,-0.126961097,-0.221248843,-0.18653954
BTN2A3P,geneExp,-0.300043195,-0.176042409,-0.170570123,-0.286240622,-0.253819087
BTN3A1,geneExp,-0.221775178,-0.047290078,0.078063356,-0.219002575,0.117917395
BTN3A2,geneExp,-0.211038035,0.03160788,0.200726665,-0.167787859,0.444347781
BTN3A3,geneExp,-0.255823173,-0.075418921,-0.023415483,-0.247754699,-0.032272292
BTNL9,geneExp,-0.300043195,-0.175966177,-0.137191642,-0.262280511,-0.247929299
BTRC,geneExp,-0.213722326,-0.099050191,-0.098439548,-0.194443465,-0.119033467
BUB1,geneExp,-0.117088167,-0.135716786,-0.134401497,-0.209418549,-0.183594646
BUB1B,geneExp,-0.233213037,-0.152518625,-0.142601439,-0.176054088,-0.190831147
BUB3,geneExp,0.066290715,0.009882362,0.069176205,0.277570566,0.12811127
BUD13,geneExp,-0.200866029,-0.141967635,-0.140188478,-0.184559939,-0.184840558
BUD23,geneExp,-0.020302812,-0.056436142,-0.033332914,0.080513686,-0.071681804
BUD31,geneExp,-0.047731945,-0.080447807,-0.075579941,0.176120475,0.001982504
BVES,geneExp,-0.298630419,-0.167809575,-0.171603505,-0.276057574,-0.247476228
BYSL,geneExp,-0.178261533,-0.13144791,-0.135124866,-0.226190606,-0.192655854
BZW1,geneExp,0.741740976,0.620407777,0.401514209,1.058819658,1.509267465
BZW2,geneExp,0.177617803,-0.011690714,-0.021038683,0.035124256,-0.119939589
C10orf10,geneExp,0.05159781,0.125141998,0.125392588,0.247470671,0.60541094
C10orf128,geneExp,-0.298206588,-0.172154684,-0.169950087,-0.289235638,-0.251780315
C10orf25,geneExp,-0.292414196,-0.17162108,-0.171500172,-0.276357073,-0.24111639
C10orf76,geneExp,-0.188574846,-0.103623985,-0.085728859,-0.195491736,-0.13035999
C10orf88,geneExp,-0.251726127,-0.148294716,-0.154139228,-0.143378499,-0.219726252
C10orf95,geneExp,-0.298880492,-0.171176655,-0.166459305,-0.277877044,-0.247279143
C11orf1,geneExp,-0.275884661,-0.158052152,-0.155689313,-0.235924405,-0.230949697
C11orf24,geneExp,-0.099287117,-0.016798111,-0.045116657,0.22500808,0.117237799
C11orf45,geneExp,-0.297641473,-0.174060436,-0.169743408,-0.289535138,-0.253026227
C11orf49,geneExp,-0.20849505,-0.08868292,-0.094305985,-0.044692833,-0.114163064
C11orf52,geneExp,-0.242825591,-0.159729207,-0.155999337,-0.231132391,-0.244636672
C11orf54,geneExp,-0.19563873,-0.140671731,-0.132954745,-0.176623137,-0.102496733
C11orf58,geneExp,0.392925524,0.172328317,0.132729641,0.154775017,0.30990195
C11orf63,geneExp,-0.301738541,-0.167352204,-0.169433396,-0.28863664,-0.219499726
C11orf68,geneExp,-0.201996259,-0.090283754,-0.130681291,-0.190100701,-0.155165073
C11orf70,geneExp,-0.275884661,-0.175203888,-0.172740244,-0.285491873,-0.257217033
C11orf71,geneExp,-0.272211424,-0.163769397,-0.166643239,-0.166290362,-0.241812966
C11orf74,geneExp,-0.300608311,-0.168571876,-0.164266451,-0.269468542,-0.231052776
C11orf80,geneExp,-0.201572406,-0.149819318,-0.142554937,-0.129900958,-0.168303842
C11orf84,geneExp,-0.116381767,-0.108197779,-0.152279131,-0.17527539,-0.168756894
C11orf95,geneExp,-0.186031839,-0.133811034,-0.150522368,-0.245807953,-0.223464005
C12orf10,geneExp,-0.161166905,-0.125959351,-0.118797316,-0.052629613,-0.185406891
C12orf29,geneExp,-0.232101188,-0.139102162,-0.15626491,-0.151921776,-0.191335192
C12orf4,geneExp,-0.246357544,-0.113228956,-0.134401497,-0.200732998,-0.171475262
C12orf43,geneExp,-0.234490192,-0.144940606,-0.154449252,-0.233977636,-0.215648709
C12orf45,geneExp,-0.266136463,-0.152944743,-0.165816536,-0.243711434,-0.230373179
C12orf49,geneExp,0.434461256,0.024137347,-0.051110317,-0.067904173,-0.115408976
C12orf57,geneExp,-0.022855707,-0.040429393,-0.058550716,0.139949705,-0.060928391
C12orf60,geneExp,-0.302444918,-0.176728478,-0.174703674,-0.286090872,-0.257217033
C12orf65,geneExp,-0.215700218,-0.127636418,-0.147008841,-0.055175381,-0.179856892
C12orf66,geneExp,-0.277297438,-0.162321028,-0.151245737,-0.246556701,-0.242945615
C12orf73,geneExp,-0.26444114,-0.164303001,-0.169640075,-0.225891107,-0.241699703
C12orf75,geneExp,-0.240565152,-0.160491508,-0.118693983,0.812030607,-0.236716038
C12orf76,geneExp,-0.218667056,-0.131676596,-0.166539906,-0.211515044,-0.229693583
C14orf119,geneExp,0.481789401,0.01163565,-0.039536354,-0.062962411,-0.131945692
C14orf132,geneExp,-0.256247004,-0.146084058,-0.134814854,-0.19818723,-0.217121147
C14orf181,geneExp,-0.287186898,-0.176194874,-0.172326887,-0.269468542,-0.254272139
C14orf2,geneExp,0.095252717,-0.074351702,-0.084592132,-0.050233595,-0.157317107
C14orf28,geneExp,-0.279981729,-0.167733355,-0.165299833,-0.273811306,-0.250421122
C14orf37,geneExp,-0.255116795,-0.162702178,-0.175013699,-0.23936867,-0.249288474
C14orf93,geneExp,-0.255681911,-0.160339043,-0.14886895,-0.221248843,-0.234790529
C15orf39,geneExp,-0.15495066,-0.063984431,0.045821601,-0.142629751,-0.070329407
C15orf40,geneExp,-0.279947818,-0.161711192,-0.148034995,-0.244310433,-0.221532831
C15orf41,geneExp,-0.292414196,-0.16758089,-0.157549422,-0.277405321,-0.230373179
C15orf48,geneExp,-0.230958239,-0.09790674,-0.064647709,0.167803331,0.084843946
C15orf52,geneExp,-0.281535768,-0.154393112,-0.128614515,-0.272313809,-0.233771144
C15orf61,geneExp,-0.288458412,-0.166666136,-0.168193323,-0.258386996,-0.244203988
C15orf62,geneExp,-0.29947808,-0.176118642,-0.166539906,-0.264826278,-0.245324194
C16orf45,geneExp,-0.252432504,-0.046146627,-0.166849918,-0.278753091,-0.223803795
C16orf46,geneExp,-0.29029502,-0.173755518,-0.173050256,-0.280550088,-0.246796632
C16orf52,geneExp,-0.254410396,-0.154088194,-0.144425374,-0.208070779,-0.20126401
C16orf54,geneExp,-0.290012451,-0.156222632,-0.132954745,-0.283994354,-0.234790529
C16orf58,geneExp,0.219783639,0.122377892,0.144674598,0.958611026,0.126127992
C16orf62,geneExp,0.026450329,-0.028232602,-0.068781272,-0.034959035,-0.109292644
C16orf70,geneExp,-0.206091889,-0.121797205,-0.110060013,-0.16953545,-0.173159524
C16orf71,geneExp,-0.303151318,-0.177414546,-0.174496995,-0.285042624,-0.255744595
C16orf72,geneExp,0.023059639,-0.037685107,-0.041706475,-0.176024138,0.015072575
C16orf74,geneExp,-0.302444918,-0.175661259,-0.17480702,-0.289535138,-0.200244624
C16orf86,geneExp,-0.296793811,-0.175280108,-0.172223541,-0.285042624,-0.254611946
C16orf87,geneExp,-0.254975511,-0.157975919,-0.167986645,-0.27021729,-0.23399767
C16orf89,geneExp,-0.047720641,-0.023430111,-0.071054727,-0.278453592,-0.193901784
C16orf91,geneExp,-0.225024563,-0.159957904,-0.155379301,-0.250000967,-0.223917058
C17orf100,geneExp,-0.29029502,-0.167809575,-0.172223541,-0.23203089,-0.254385402
C17orf107,geneExp,-0.283988368,-0.164369323,-0.169053112,-0.207088421,-0.247853401
C17orf49,geneExp,-0.046395462,-0.037028013,-0.10751581,-0.075167079,-0.097550451
C17orf51,geneExp,-0.269809701,-0.153554591,-0.161682973,-0.26258001,-0.210665026
C17orf53,geneExp,0.102034055,-0.170325164,-0.171396839,-0.269917791,-0.229127267
C17orf58,geneExp,-0.268820755,-0.163159561,-0.156619361,-0.23936867,-0.211344622
C17orf62,geneExp,0.747815936,0.078108131,-0.02579227,0.24058214,0.169906138
C17orf67,geneExp,-0.289306074,-0.171468615,-0.17408365,-0.288187368,-0.256084384
C17orf75,geneExp,-0.251019727,-0.143720922,-0.157859434,-0.233378637,-0.243285422
C17orf80,geneExp,-0.195780014,-0.129389705,-0.125100988,-0.050533095,-0.184840558
C17orf97,geneExp,-0.299901933,-0.173907971,-0.168606681,-0.266922797,-0.238188476
C18orf21,geneExp,-0.168513358,-0.157899687,-0.163956427,-0.193694717,-0.228674197
C18orf25,geneExp,-0.074280921,-0.119708502,-0.11507711,-0.077188723,-0.151427319
C18orf32,geneExp,0.260022461,0.007732676,-0.086756051,0.011298943,-0.074152112
C18orf54,geneExp,-0.246781375,-0.169944013,-0.170570123,-0.260932763,-0.245324194
C18orf8,geneExp,-0.151150296,-0.117365954,-0.085106759,-0.164336117,-0.17500121
C19orf12,geneExp,-0.181934771,-0.115210941,-0.135228212,-0.215708059,-0.166038526
C19orf24,geneExp,-0.188857392,-0.113915024,-0.140601835,-0.178569906,-0.176005875
C19orf25,geneExp,-0.226296078,-0.143644702,-0.142461932,-0.22424386,-0.226861952
C19orf38,geneExp,-0.30018448,-0.172002231,-0.169950087,-0.287438619,-0.251100719
C19orf44,geneExp,-0.278154987,-0.16983348,-0.165525118,-0.259225594,-0.245120313
C19orf47,geneExp,-0.232088469,-0.143568469,-0.148145568,-0.230084121,-0.207493605
C19orf48,geneExp,0.344043318,-0.093866562,-0.086865586,-0.124060674,-0.130020183
C19orf53,geneExp,0.155860991,-0.029376053,-0.093582616,-0.016090459,-0.087319192
C19orf54,geneExp,-0.22262284,-0.139833197,-0.132334721,-0.22409411,-0.209985447
C19orf57,geneExp,-0.302021087,-0.17680471,-0.173670293,-0.269917791,-0.255178262
C19orf66,geneExp,-0.22699823,-0.121963383,-0.121193747,-0.213692428,-0.160804542
C19orf70,geneExp,-0.095472617,-0.106673189,-0.134918187,-0.171831124,-0.188804837
C19orf73,geneExp,-0.299901933,-0.177338325,-0.174703674,-0.283844604,-0.25755684
C1D,geneExp,-0.216689164,-0.149666865,-0.144632053,-0.23038362,-0.209192588
C1GALT1,geneExp,-0.219797287,-0.145245524,0.000455812,-0.182613171,-0.190390556
C1GALT1C1,geneExp,-0.192813176,-0.096077232,-0.031372573,-0.053078862,-0.138741602
C1QA,geneExp,0.060074493,0.278973968,0.182642352,-0.129601436,0.642561932
C1QB,geneExp,0.162642328,0.385924549,0.29156159,-0.124959173,0.911000523
C1QBP,geneExp,0.136843551,-0.028645762,-0.089465595,-0.043530776,-0.122045185
C1QC,geneExp,0.176628857,0.374947441,0.177372061,-0.15955158,0.747105734
C1QTNF1,geneExp,-0.22262284,0.010720884,-0.125307667,-0.141132254,-0.171928315
C1QTNF2,geneExp,-0.302727487,-0.175966177,-0.172740244,-0.28863664,-0.254385402
C1QTNF3,geneExp,-0.291707797,-0.151572606,-0.171913529,-0.1906997,-0.247476228
C1QTNF6,geneExp,-0.100417347,-0.023048972,-0.160236234,-0.236074154,-0.112237556
C1QTNF7,geneExp,-0.302727487,-0.170477629,-0.169743408,-0.289684888,-0.251553771
C1R,geneExp,0.551298188,1.004606564,0.26252335,0.157171034,2.317414871
C1RL,geneExp,-0.152335606,0.043102598,-0.020662537,-0.005211064,0.181164708
C1S,geneExp,0.693000054,1.498576427,0.221187779,0.204192736,9.190462188
C1orf109,geneExp,-0.247770321,-0.1569087,-0.143598659,-0.235175656,-0.20647422
C1orf112,geneExp,-0.223813814,-0.165157539,-0.160041946,-0.238348864,-0.222000622
C1orf115,geneExp,-0.073715806,-0.137088923,-0.099679609,-0.177671408,-0.109858977
C1orf116,geneExp,0.021646862,-0.021600603,0.688796449,-0.227837875,0.087902103
C1orf122,geneExp,-0.096639568,-0.113752661,-0.099685811,-0.145877833,-0.099605073
C1orf123,geneExp,-0.195780014,-0.124739679,-0.136984963,-0.221398593,-0.168077298
C1orf131,geneExp,-0.263593478,-0.149895551,-0.142048574,-0.23038362,-0.220066041
C1orf159,geneExp,-0.265147517,-0.16941041,-0.154965943,-0.210167297,-0.218820129
C1orf162,geneExp,-0.264864971,-0.128551172,-0.133678127,-0.280999337,-0.188238522
C1orf174,geneExp,-0.20736482,-0.140061895,-0.11383705,-0.111481609,-0.172154859
C1orf198,geneExp,-0.015226708,0.159140539,0.128699423,-0.116872643,0.057660303
C1orf21,geneExp,-0.122174159,-0.119327351,-0.053693783,-0.208220528,-0.117221221
C1orf210,geneExp,-0.139410093,-0.133811034,-0.070951394,0.533943665,-0.183368102
C1orf216,geneExp,-0.255399342,-0.135030718,-0.146802162,-0.234726407,-0.203755852
C1orf226,geneExp,-0.194367238,-0.137622539,-0.147318865,-0.136190468,-0.166151789
C1orf27,geneExp,-0.11383876,-0.022439124,-0.073741539,0.022994463,-0.128547745
C1orf35,geneExp,-0.242684328,-0.146922579,-0.147835556,-0.201481746,-0.20647422
C1orf43,geneExp,1.026698748,0.557975474,0.32659349,1.770284981,0.76375573
C1orf50,geneExp,-0.275884661,-0.16239726,-0.162303009,-0.171831124,-0.236716038
C1orf52,geneExp,-0.239858753,-0.152411139,-0.155585979,-0.19818723,-0.214855849
C1orf53,geneExp,-0.295804865,-0.17162108,-0.172326887,-0.280999337,-0.251780315
C1orf54,geneExp,-0.292272912,-0.158890685,-0.169640075,-0.280400338,-0.235243582
C1orf56,geneExp,-0.237526267,-0.159560737,-0.166307393,-0.163710141,-0.232337201
C1orf74,geneExp,-0.279981729,-0.170706314,-0.164266451,-0.278753091,-0.24555072
C2,geneExp,1.168192945,0.363326953,0.205109271,0.972421034,1.294930009
C20orf194,geneExp,-0.281535768,-0.12588313,-0.085625513,-0.259884515,-0.198658923
C20orf196,geneExp,-0.256529572,-0.160034125,-0.16881336,-0.228287124,-0.24917521
C20orf24,geneExp,0.209302232,0.066521188,0.093605529,0.162294006,0.457749331
C20orf27,geneExp,-0.149299553,-0.119022433,-0.127684467,-0.164643093,-0.214742586
C20orf96,geneExp,-0.271363762,-0.157289851,-0.165299833,-0.162995846,-0.245324194
C21orf2,geneExp,-0.265288802,-0.14585536,-0.115180456,-0.204926012,-0.212590534
C21orf33,geneExp,-0.015650539,-0.036084285,-0.016491775,-0.133345201,-0.104308978
C21orf58,geneExp,-0.286621782,-0.174898958,-0.167263275,-0.249551718,-0.252799701
C21orf59,geneExp,-0.200300913,-0.119174898,-0.095959415,-0.162097325,-0.136679056
C21orf91,geneExp,-0.281253222,-0.145397989,-0.129957921,-0.246406952,-0.211118096
C22orf23,geneExp,-0.296087411,-0.174136669,-0.170260099,-0.285941122,-0.252346631
C22orf39,geneExp,-0.198760987,-0.128932322,-0.124073796,-0.124509923,-0.204322185
C22orf46,geneExp,-0.264864971,-0.141586485,-0.134298151,-0.222147341,-0.211004833
C2CD2,geneExp,-0.177131325,-0.10194693,-0.111976941,-0.241914438,-0.163546703
C2CD2L,geneExp,-0.230713828,-0.137711717,-0.125938032,-0.140865699,-0.211149814
C2CD3,geneExp,-0.240847699,-0.123748692,-0.118900649,-0.064459908,-0.128207938
C2CD4A,geneExp,-0.267973093,-0.101870698,-0.167263275,0.21722105,-0.224370128
C2CD4B,geneExp,-0.296793811,-0.154088194,-0.169950087,-0.065657928,-0.256990507
C2CD5,geneExp,-0.178402817,-0.048662215,-0.016078417,-0.067005675,-0.119486519
C2orf15,geneExp,-0.289632419,-0.172459602,-0.16781614,-0.252596141,-0.254570026
C2orf16,geneExp,-0.296935095,-0.17459404,-0.170363445,-0.282047607,-0.247702754
C2orf27A,geneExp,-0.29947808,-0.176576025,-0.175427056,-0.28728887,-0.25631091
C2orf42,geneExp,-0.274754431,-0.158052152,-0.155895991,-0.257638247,-0.226522163
C2orf49,geneExp,-0.264158571,-0.158966906,-0.162923045,-0.263628281,-0.236489494
C2orf68,geneExp,-0.102112693,-0.088759152,-0.073948217,-0.036905804,-0.125376307
C2orf69,geneExp,-0.240000037,-0.131295445,-0.130784636,-0.199535,-0.176345665
C2orf74,geneExp,-0.296935095,-0.171392383,-0.15010901,-0.253145734,-0.195600748
C2orf76,geneExp,-0.294392088,-0.171773533,-0.17408365,-0.280100839,-0.253592561
C2orf81,geneExp,-0.262922406,-0.165930518,-0.167809938,-0.255646554,-0.253899502
C2orf88,geneExp,-0.297076357,-0.166056288,-0.166333227,-0.277255572,-0.248269088
C3,geneExp,1.031643477,1.136713005,2.450828594,0.133809945,13.95598339
C3AR1,geneExp,-0.230110577,-0.103319067,-0.085108822,-0.266024276,-0.146443654
C3orf14,geneExp,-0.211885719,-0.155765249,-0.169330051,-0.187854455,-0.242266037
C3orf18,geneExp,-0.26331091,-0.167047286,-0.166333227,-0.282946106,-0.246230316
C3orf33,geneExp,-0.277014891,-0.161787412,-0.167986645,-0.278154092,-0.251667034
C3orf38,geneExp,-0.23138207,-0.112314202,-0.128924527,-0.206423532,-0.215427831
C3orf52,geneExp,-0.24734649,-0.139375826,-0.060720837,-0.160150579,-0.223464005
C3orf58,geneExp,-0.227850139,-0.128322486,-0.127891146,0.150432252,-0.200810958
C3orf62,geneExp,-0.293826973,-0.170325164,-0.152589143,-0.266024276,-0.239547669
C3orf70,geneExp,-0.300749595,-0.164684151,-0.173566947,-0.287738119,-0.247702754
C4A,geneExp,0.587766287,0.527172482,0.194819808,-0.011106766,1.119171821
C4orf3,geneExp,0.545929627,0.120263274,0.069279538,-0.011897445,0.087335788
C4orf33,geneExp,-0.280264276,-0.146693894,-0.133884806,-0.221398593,-0.224143584
C4orf46,geneExp,-0.221916463,-0.149438168,-0.158686149,-0.221248843,-0.235356845
C5,geneExp,1.274500402,0.090152458,-0.141841896,-0.101747833,-0.178044647
C5AR1,geneExp,-0.216830449,-0.097754287,-0.065681103,-0.23936867,-0.172721174
C5orf15,geneExp,0.643270187,0.030235743,0.070519611,0.038269023,0.101833732
C5orf22,geneExp,-0.20171369,-0.11482979,-0.101229693,0.17753713,-0.151653845
C5orf24,geneExp,0.053575702,-0.038523641,-0.047700135,0.012811415,-0.085506947
C5orf30,geneExp,-0.263734741,-0.163769397,-0.070124678,-0.272613308,-0.219839515
C5orf34,geneExp,-0.293826973,-0.175432573,-0.172636899,-0.259135744,-0.251780315
C5orf42,geneExp,-0.273059107,-0.138765978,-0.147525544,-0.235924405,-0.175099753
C5orf49,geneExp,-0.303151318,-0.173603053,-0.173463614,-0.281298859,-0.256197647
C5orf51,geneExp,-0.170632534,-0.089216535,-0.076635029,-0.0390023,-0.092642665
C5orf56,geneExp,-0.298489134,-0.171066889,-0.164707705,-0.276881197,-0.232547877
C5orf63,geneExp,-0.297782757,-0.176118642,-0.171293493,-0.283694854,-0.254951736
C6orf106,geneExp,0.465542434,0.257019753,0.505473181,0.400965091,0.645733352
C6orf120,geneExp,-0.098902838,-0.109723149,-0.093565047,-0.124766007,-0.096823287
C6orf132,geneExp,-0.278851499,-0.167047286,-0.102779778,-0.273362057,-0.214289516
C6orf136,geneExp,-0.247911605,-0.146465208,-0.144425374,-0.099202065,-0.208966043
C6orf203,geneExp,-0.290860135,-0.161253809,-0.151349083,-0.260633264,-0.229240531
C6orf226,geneExp,-0.29523975,-0.174517819,-0.170776802,-0.272763058,-0.252799701
C6orf47,geneExp,-0.167665696,-0.108045326,-0.088312325,-0.082879234,-0.141120181
C6orf48,geneExp,0.069398838,-0.03593182,-0.02889244,0.804692827,-0.087432455
C6orf62,geneExp,0.28099377,0.17491937,0.2781482,0.638760129,0.498259774
